CustomerID,first_purchase,last_purchase,n_orders,mean_order_value,frequency,recency,T,monetary,actual_future_purchases
16791,2011-01-11 15:42:00,2011-08-09 13:22:00,5,160.054,4,209,237,160.054,2.0
16792,2011-03-02 14:39:00,2011-03-02 14:41:00,2,55.190000000000005,1,0,187,55.190000000000005,0.0
16794,2011-06-12 14:15:00,2011-08-23 13:51:00,4,157.125,3,71,85,157.125,6.0
16795,2010-12-09 14:08:00,2010-12-09 14:08:00,1,414.88,0,0,270,414.88,0.0
16801,2011-03-11 13:56:00,2011-06-29 15:33:00,4,404.9325,3,110,178,404.9325,0.0
16804,2011-03-14 15:48:00,2011-03-14 15:48:00,1,118.05,0,0,175,118.05,2.0
16805,2010-12-14 13:35:00,2011-06-19 11:23:00,2,230.29500000000002,1,186,265,230.29500000000002,0.0
16806,2011-04-14 19:59:00,2011-08-28 15:27:00,4,200.3725,3,135,144,200.3725,0.0
16807,2011-03-14 09:46:00,2011-07-20 12:00:00,3,373.8633333333334,2,128,175,373.8633333333334,0.0
16808,2011-03-10 19:05:00,2011-09-01 19:34:00,2,144.21,1,175,179,144.21,0.0
16809,2011-03-22 15:20:00,2011-07-26 14:24:00,3,156.89666666666668,2,125,167,156.89666666666668,2.0
16810,2011-05-31 15:32:00,2011-05-31 15:32:00,1,309.54,0,0,97,309.54,0.0
16812,2010-12-14 12:35:00,2010-12-14 12:35:00,1,479.35,0,0,265,479.35,0.0
16813,2011-05-19 13:28:00,2011-09-04 11:12:00,7,169.66285714285712,6,107,109,169.66285714285712,3.0
16814,2010-12-05 11:45:00,2011-08-23 11:51:00,16,325.418125,15,261,274,325.418125,5.0
16816,2010-12-16 17:01:00,2011-08-28 14:16:00,4,104.265,3,254,263,104.265,0.0
16817,2010-12-06 14:19:00,2011-06-07 10:05:00,7,168.49,6,182,273,168.49,2.0
16818,2011-05-18 11:42:00,2011-08-25 15:49:00,8,262.8,7,99,110,262.8,3.0
16823,2011-04-26 15:00:00,2011-04-26 15:00:00,1,358.38,0,0,132,358.38,0.0
16824,2011-06-28 13:36:00,2011-06-28 13:36:00,1,222.9,0,0,69,222.9,1.0
16825,2011-06-07 09:44:00,2011-06-07 09:44:00,1,318.7,0,0,90,318.7,1.0
16828,2011-08-19 13:24:00,2011-08-19 13:24:00,1,113.5,0,0,17,113.5,1.0
16829,2011-07-06 10:48:00,2011-07-06 10:48:00,1,197.22,0,0,61,197.22,0.0
16832,2011-05-06 14:12:00,2011-06-08 15:36:00,3,66.38333333333334,2,33,122,66.38333333333334,0.0
16833,2011-01-09 13:02:00,2011-03-25 08:53:00,3,223.76333333333335,2,74,239,223.76333333333335,1.0
16834,2011-04-26 09:37:00,2011-04-26 09:37:00,1,413.46,0,0,132,413.46,0.0
16835,2010-12-01 17:15:00,2011-08-03 13:50:00,2,90.425,1,244,278,90.425,0.0
16836,2011-08-15 12:38:00,2011-08-15 12:38:00,1,91.32000000000001,0,0,21,91.32000000000001,1.0
16837,2011-04-08 08:48:00,2011-07-05 10:06:00,9,212.41555555555558,8,88,150,212.41555555555558,2.0
16838,2011-02-24 15:01:00,2011-05-26 13:13:00,2,294.425,1,90,193,294.425,0.0
16839,2010-12-05 11:15:00,2011-08-22 10:42:00,22,494.0581818181818,21,259,274,494.0581818181818,12.0
16841,2011-02-25 12:40:00,2011-07-25 13:06:00,5,312.212,4,150,192,312.212,1.0
16842,2011-02-10 14:51:00,2011-08-31 10:42:00,3,421.3966666666667,2,201,207,421.3966666666667,0.0
16843,2011-01-16 16:10:00,2011-09-05 09:24:00,12,732.1866666666666,11,231,232,732.1866666666666,4.0
16849,2011-06-06 09:16:00,2011-06-06 09:16:00,1,124.57,0,0,91,124.57,0.0
16850,2011-01-10 11:09:00,2011-01-10 11:09:00,1,332.41,0,0,238,332.41,0.0
16852,2011-06-16 15:49:00,2011-06-16 15:49:00,1,113.06,0,0,81,113.06,1.0
16858,2010-12-06 09:52:00,2010-12-06 09:52:00,1,375.69000000000005,0,0,273,375.69000000000005,0.0
16859,2011-03-23 13:39:00,2011-07-18 12:19:00,2,373.905,1,116,166,373.905,0.0
16861,2011-07-04 15:38:00,2011-07-04 15:38:00,1,70.80000000000001,0,0,63,70.80000000000001,1.0
16863,2010-12-08 08:58:00,2010-12-08 08:58:00,1,164.25,0,0,271,164.25,1.0
16866,2011-07-01 12:34:00,2011-07-22 10:06:00,3,69.24666666666666,2,20,66,69.24666666666666,0.0
16869,2011-06-17 13:01:00,2011-06-27 12:16:00,2,193.84,1,9,80,193.84,2.0
16871,2011-03-14 10:31:00,2011-05-13 11:44:00,4,509.455,3,60,175,509.455,2.0
16872,2011-06-08 14:32:00,2011-08-26 15:38:00,2,232.34,1,79,89,232.34,1.0
16873,2010-12-10 15:45:00,2011-08-04 15:33:00,4,967.8675,3,236,269,967.8675,2.0
16875,2011-01-04 10:37:00,2011-07-18 11:41:00,4,284.55,3,195,244,284.55,1.0
16877,2011-05-15 16:13:00,2011-07-10 16:18:00,2,94.49000000000001,1,56,113,94.49000000000001,4.0
16880,2011-06-03 16:45:00,2011-09-01 11:22:00,6,184.83666666666667,5,89,94,184.83666666666667,1.0
16882,2011-01-26 17:43:00,2011-04-14 14:36:00,2,107.85000000000001,1,77,222,107.85000000000001,1.0
16883,2010-12-03 10:33:00,2011-06-05 12:51:00,2,138.365,1,184,276,138.365,0.0
16885,2010-12-17 17:23:00,2010-12-17 17:23:00,1,190.65,0,0,262,190.65,2.0
16889,2011-01-07 10:47:00,2011-05-29 11:05:00,3,526.2233333333332,2,142,241,526.2233333333332,0.0
16891,2010-12-03 11:35:00,2011-09-05 11:31:00,3,186.71333333333334,2,275,276,186.71333333333334,2.0
16892,2011-06-09 11:35:00,2011-06-09 11:35:00,1,102.97999999999999,0,0,88,102.97999999999999,4.0
16893,2010-12-08 12:06:00,2010-12-08 12:06:00,1,145.93,0,0,271,145.93,0.0
16897,2011-01-30 11:52:00,2011-02-13 15:02:00,2,144.89,1,14,218,144.89,0.0
16898,2010-12-06 12:23:00,2011-06-15 13:35:00,2,159.73499999999999,1,191,273,159.73499999999999,1.0
16899,2010-12-14 13:11:00,2011-07-13 11:33:00,3,170.06,2,210,265,170.06,3.0
16902,2011-08-15 14:17:00,2011-08-15 14:17:00,1,1706.88,0,0,21,1706.88,0.0
16904,2010-12-07 13:29:00,2011-08-23 11:41:00,13,233.39000000000001,12,258,272,233.39000000000001,3.0
16905,2010-12-03 10:43:00,2011-04-17 11:30:00,3,284.6433333333334,2,135,276,284.6433333333334,4.0
16906,2011-04-05 12:30:00,2011-06-06 09:04:00,3,131.64666666666668,2,61,153,131.64666666666668,1.0
16907,2010-12-09 16:52:00,2011-07-14 17:44:00,4,177.97,3,217,270,177.97,1.0
16912,2011-01-20 15:42:00,2011-07-28 14:35:00,7,222.6257142857143,6,188,228,222.6257142857143,4.0
16913,2011-02-22 12:56:00,2011-02-22 12:56:00,1,113.44,0,0,195,113.44,0.0
16915,2011-03-01 09:52:00,2011-08-04 13:03:00,4,95.5975,3,156,188,95.5975,2.0
16916,2010-12-02 13:14:00,2010-12-02 13:14:00,1,198.08,0,0,277,198.08,1.0
16917,2011-03-08 11:55:00,2011-03-08 11:55:00,1,391.52,0,0,181,391.52,0.0
16918,2011-01-26 17:37:00,2011-09-05 13:50:00,3,274.23333333333335,2,221,222,274.23333333333335,3.0
16919,2010-12-06 12:52:00,2011-07-06 13:35:00,11,236.04090909090908,10,212,273,236.04090909090908,0.0
16923,2010-12-12 11:06:00,2011-09-01 14:29:00,14,351.5364285714286,13,263,267,351.5364285714286,5.0
16926,2010-12-03 13:42:00,2010-12-03 13:42:00,1,230.25,0,0,276,230.25,0.0
16927,2010-12-13 11:57:00,2011-08-16 11:10:00,3,181.01666666666665,2,245,266,181.01666666666665,0.0
16928,2010-12-01 15:21:00,2011-08-30 15:37:00,14,157.44642857142858,13,272,278,157.44642857142858,3.0
16929,2011-07-07 12:39:00,2011-08-04 12:13:00,2,214.44,1,27,60,214.44,5.0
16931,2010-12-05 11:40:00,2011-08-28 14:28:00,14,208.4857142857143,13,266,274,208.4857142857143,7.0
16933,2011-04-14 13:33:00,2011-04-14 13:33:00,1,224.73,0,0,144,224.73,1.0
16938,2011-02-04 09:34:00,2011-06-13 11:24:00,3,803.5833333333334,2,129,213,803.5833333333334,1.0
16940,2011-02-23 12:27:00,2011-06-23 13:13:00,2,934.1800000000001,1,120,194,934.1800000000001,1.0
16942,2011-04-26 11:59:00,2011-07-26 12:57:00,7,207.02,6,91,132,207.02,2.0
16943,2011-01-25 14:00:00,2011-05-12 11:57:00,3,272.24333333333334,2,106,223,272.24333333333334,0.0
16945,2010-12-16 17:49:00,2011-09-02 09:48:00,13,231.31230769230768,12,259,263,231.31230769230768,6.0
16947,2011-04-18 09:38:00,2011-04-18 09:38:00,1,406.48,0,0,140,406.48,0.0
16948,2011-01-18 10:58:00,2011-07-24 12:46:00,3,145.00666666666666,2,187,230,145.00666666666666,0.0
16949,2011-01-27 12:11:00,2011-06-07 10:34:00,4,223.4375,3,130,221,223.4375,2.0
16950,2010-12-07 15:20:00,2011-08-07 13:30:00,2,389.205,1,242,272,389.205,1.0
16951,2011-02-08 14:58:00,2011-07-28 12:05:00,3,425.9166666666667,2,169,209,425.9166666666667,0.0
16952,2011-08-22 12:58:00,2011-08-22 13:03:00,2,83.805,1,0,14,83.805,0.0
16954,2010-12-15 10:41:00,2011-08-07 10:55:00,4,311.345,3,235,264,311.345,5.0
16955,2010-12-01 13:31:00,2011-06-08 10:36:00,4,129.6675,3,188,278,129.6675,0.0
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,2,208.32,1,42,186,208.32,0.0
16960,2011-04-01 11:54:00,2011-04-01 11:54:00,1,201.53,0,0,157,201.53,2.0
16961,2011-08-15 13:46:00,2011-08-15 13:46:00,1,234.17,0,0,21,234.17,0.0
16963,2011-06-05 13:48:00,2011-06-05 13:48:00,1,110.55000000000001,0,0,92,110.55000000000001,0.0
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,1,201.19,0,0,131,201.19,0.0
16966,2011-04-13 14:17:00,2011-06-22 15:06:00,4,371.64,3,70,145,371.64,3.0
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,319.02,0,0,94,319.02,0.0
16968,2011-08-24 10:51:00,2011-08-24 10:51:00,1,253.31,0,0,12,253.31,1.0
16969,2011-06-01 12:10:00,2011-07-28 13:54:00,2,239.48000000000002,1,57,96,239.48000000000002,1.0
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,251.51999999999998,0,0,172,251.51999999999998,0.0
16979,2011-02-15 09:20:00,2011-07-15 08:59:00,2,277.825,1,149,202,277.825,4.0
16980,2011-02-21 12:58:00,2011-03-29 16:36:00,2,539.48,1,36,196,539.48,0.0
16983,2010-12-05 12:34:00,2011-09-04 11:00:00,5,238.06,4,272,274,238.06,2.0
16984,2011-08-01 17:37:00,2011-08-01 17:37:00,1,3226.13,0,0,35,3226.13,1.0
16985,2010-12-16 10:38:00,2011-07-05 09:33:00,7,511.21999999999997,6,200,263,511.21999999999997,3.0
16987,2011-05-18 15:55:00,2011-06-22 16:44:00,3,209.8166666666667,2,35,110,209.8166666666667,4.0
16989,2011-07-12 09:11:00,2011-09-02 13:55:00,2,445.35,1,52,55,445.35,4.0
16990,2011-05-05 08:30:00,2011-05-05 08:30:00,1,179.0,0,0,123,179.0,0.0
16992,2011-02-28 10:37:00,2011-09-02 08:50:00,3,324.1166666666667,2,185,189,324.1166666666667,2.0
16996,2010-12-21 13:22:00,2011-08-10 14:34:00,5,208.35600000000005,4,232,258,208.35600000000005,1.0
16997,2011-01-18 11:51:00,2011-02-24 17:28:00,3,234.0,2,37,230,234.0,0.0
16998,2011-02-08 15:42:00,2011-07-13 09:44:00,4,73.75,3,154,209,73.75,0.0
17001,2010-12-16 09:35:00,2011-08-18 15:09:00,7,353.0128571428572,6,245,263,353.0128571428572,4.0
17002,2011-02-22 11:46:00,2011-05-08 11:21:00,2,496.76,1,74,195,496.76,1.0
17007,2010-12-17 13:57:00,2011-07-07 18:14:00,5,115.08800000000001,4,202,262,115.08800000000001,1.0
17015,2011-06-07 13:19:00,2011-06-07 13:19:00,1,524.5,0,0,90,524.5,2.0
17017,2010-12-02 10:17:00,2011-06-30 14:48:00,14,387.9485714285714,13,210,277,387.9485714285714,6.0
17018,2011-01-18 08:46:00,2011-01-18 08:46:00,1,405.0,0,0,230,405.0,1.0
17019,2010-12-06 12:55:00,2011-03-23 11:16:00,3,331.97666666666663,2,106,273,331.97666666666663,1.0
17024,2011-07-05 09:31:00,2011-09-01 15:21:00,2,28.125,1,58,62,28.125,1.0
17025,2010-12-01 15:45:00,2010-12-01 15:46:00,2,80.485,1,0,278,80.485,1.0
17026,2010-12-05 12:47:00,2011-06-07 14:28:00,2,77.41499999999999,1,184,274,77.41499999999999,0.0
17027,2011-01-26 14:19:00,2011-06-13 13:44:00,4,163.97,3,137,222,163.97,2.0
17029,2011-04-17 10:57:00,2011-08-21 11:06:00,2,358.0,1,126,141,358.0,0.0
17031,2011-07-08 09:38:00,2011-07-08 09:38:00,1,225.95,0,0,59,225.95,1.0
17033,2010-12-15 13:21:00,2011-05-09 16:01:00,2,304.04999999999995,1,145,264,304.04999999999995,1.0
17034,2011-02-25 10:10:00,2011-02-25 10:10:00,1,141.79999999999998,0,0,192,141.79999999999998,2.0
17035,2011-02-01 12:27:00,2011-04-08 11:23:00,2,216.765,1,65,216,216.765,0.0
17040,2011-07-25 10:19:00,2011-07-25 10:19:00,1,449.73,0,0,42,449.73,0.0
17041,2010-12-14 11:43:00,2011-08-23 09:53:00,2,375.445,1,251,265,375.445,1.0
17042,2011-04-06 14:53:00,2011-08-10 13:19:00,4,230.70499999999998,3,125,152,230.70499999999998,1.0
17043,2011-03-18 14:53:00,2011-06-14 13:52:00,2,162.485,1,87,171,162.485,2.0
17045,2011-04-06 12:08:00,2011-08-18 17:09:00,3,113.14666666666666,2,134,152,113.14666666666666,0.0
17046,2011-07-05 14:24:00,2011-07-05 14:24:00,1,642.02,0,0,62,642.02,0.0
17047,2011-05-18 16:50:00,2011-05-18 16:51:00,2,374.71500000000003,1,0,110,374.71500000000003,1.0
17048,2011-01-12 16:51:00,2011-08-14 11:49:00,3,308.45,2,213,236,308.45,0.0
17049,2011-03-09 08:33:00,2011-08-14 12:33:00,5,521.33,4,158,180,521.33,4.0
17050,2011-02-13 12:41:00,2011-09-04 13:48:00,6,538.14,5,203,204,538.14,0.0
17051,2011-05-29 14:13:00,2011-05-29 14:13:00,1,247.14000000000001,0,0,99,247.14000000000001,0.0
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,498.48,0,0,35,498.48,0.0
17054,2011-04-08 13:14:00,2011-07-25 09:58:00,4,301.83,3,107,150,301.83,1.0
17058,2011-04-14 09:18:00,2011-05-24 13:50:00,2,409.83000000000004,1,40,144,409.83000000000004,1.0
17059,2010-12-05 12:35:00,2011-08-21 15:17:00,4,562.525,3,259,274,562.525,1.0
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,234.24,0,0,171,234.24,0.0
17061,2011-04-21 13:29:00,2011-08-21 10:44:00,10,465.883,9,121,137,465.883,1.0
17062,2010-12-05 11:59:00,2011-01-30 11:01:00,4,134.5925,3,55,274,134.5925,0.0
17063,2011-02-23 13:44:00,2011-06-29 13:59:00,4,167.9675,3,126,194,167.9675,3.0
17064,2011-01-16 16:10:00,2011-06-10 10:26:00,2,230.65000000000003,1,144,232,230.65000000000003,1.0
17068,2010-12-06 13:58:00,2011-08-21 11:15:00,15,218.766,14,257,273,218.766,6.0
17069,2010-12-01 16:49:00,2011-07-07 14:30:00,5,299.158,4,217,278,299.158,4.0
17070,2011-08-17 17:01:00,2011-08-17 17:01:00,1,312.14,0,0,19,312.14,0.0
17071,2011-02-03 08:18:00,2011-07-28 16:04:00,6,233.73666666666668,5,175,215,233.73666666666668,3.0
17073,2011-08-22 14:37:00,2011-08-22 14:37:00,1,453.79,0,0,14,453.79,3.0
17075,2011-01-26 13:20:00,2011-03-31 13:47:00,3,232.02333333333334,2,64,222,232.02333333333334,1.0
17076,2010-12-10 10:08:00,2011-03-11 08:59:00,2,167.1,1,90,269,167.1,1.0
17080,2011-03-15 12:05:00,2011-03-15 12:05:00,1,76.32000000000001,0,0,174,76.32000000000001,1.0
17082,2011-01-25 14:36:00,2011-01-25 14:36:00,1,636.94,0,0,223,636.94,1.0
17083,2011-02-09 11:38:00,2011-08-22 15:43:00,3,468.5933333333333,2,194,208,468.5933333333333,0.0
17085,2010-12-12 12:24:00,2011-08-08 14:15:00,5,313.33000000000004,4,239,267,313.33000000000004,0.0
17088,2011-03-31 09:48:00,2011-06-10 09:23:00,2,699.5550000000001,1,70,158,699.5550000000001,2.0
17090,2010-12-20 13:52:00,2011-09-02 15:05:00,4,202.9425,3,256,259,202.9425,3.0
17091,2010-12-07 09:55:00,2011-09-02 14:56:00,7,384.57142857142856,6,269,272,384.57142857142856,2.0
17092,2011-03-07 14:51:00,2011-08-05 16:10:00,2,316.535,1,151,182,316.535,2.0
17094,2011-01-21 13:09:00,2011-01-21 13:09:00,1,302.0,0,0,227,302.0,0.0
17095,2011-01-09 11:05:00,2011-02-13 13:52:00,2,271.98,1,35,239,271.98,1.0
17096,2011-03-23 12:05:00,2011-07-19 17:02:00,2,221.97,1,118,166,221.97,2.0
17097,2010-12-09 14:55:00,2011-08-31 15:35:00,6,106.58833333333332,5,265,270,106.58833333333332,2.0
17101,2011-06-14 14:49:00,2011-06-14 14:49:00,1,230.57999999999998,0,0,83,230.57999999999998,3.0
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,0,0,166,25.5,0.0
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,2,332.89,1,147,211,332.89,0.0
17107,2011-03-06 15:17:00,2011-07-07 18:56:00,3,2111.353333333333,2,123,183,2111.353333333333,3.0
17109,2011-04-21 15:46:00,2011-04-21 15:51:00,2,232.295,1,0,137,232.295,4.0
17110,2011-06-27 12:58:00,2011-06-27 12:58:00,1,163.29999999999998,0,0,70,163.29999999999998,0.0
17114,2011-01-09 11:39:00,2011-07-24 11:58:00,6,100.59833333333334,5,196,239,100.59833333333334,2.0
17115,2011-04-20 14:46:00,2011-06-10 08:54:00,2,306.40999999999997,1,50,138,306.40999999999997,1.0
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,116.19999999999999,0,0,193,116.19999999999999,0.0
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,157.02,0,0,222,157.02,0.0
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,307.46,0,0,138,307.46,0.0
17122,2011-08-12 14:33:00,2011-08-12 14:33:00,1,138.32,0,0,24,138.32,0.0
17123,2011-07-01 10:47:00,2011-07-01 10:47:00,1,345.29999999999995,0,0,66,345.29999999999995,0.0
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,298.89,0,0,90,298.89,0.0
17126,2010-12-12 11:26:00,2011-07-10 13:52:00,5,200.95,4,210,267,200.95,0.0
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,157.09,0,0,239,157.09,0.0
17133,2011-03-18 13:47:00,2011-06-02 14:46:00,3,826.2633333333333,2,76,171,826.2633333333333,4.0
17134,2011-03-20 11:56:00,2011-08-25 09:53:00,2,212.5,1,157,169,212.5,0.0
17135,2010-12-03 09:31:00,2011-02-23 10:27:00,2,250.275,1,82,276,250.275,5.0
17138,2011-03-09 11:54:00,2011-03-09 11:54:00,1,380.5,0,0,180,380.5,0.0
17139,2011-02-24 09:32:00,2011-08-09 11:56:00,7,978.8314285714285,6,166,193,978.8314285714285,5.0
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,465.32,0,0,152,465.32,0.0
17142,2011-04-14 18:22:00,2011-04-14 18:22:00,1,579.0,0,0,144,579.0,0.0
17146,2010-12-16 12:20:00,2011-08-26 12:44:00,3,249.92666666666665,2,253,263,249.92666666666665,0.0
17147,2011-02-01 09:36:00,2011-05-17 10:57:00,2,486.555,1,105,216,486.555,2.0
17152,2011-03-21 16:20:00,2011-05-29 12:19:00,3,563.1666666666666,2,68,168,563.1666666666666,0.0
17155,2011-06-15 10:22:00,2011-06-15 10:22:00,1,143.3,0,0,82,143.3,1.0
17157,2011-06-16 15:08:00,2011-06-16 15:08:00,1,161.46,0,0,81,161.46,1.0
17158,2010-12-14 13:03:00,2011-04-21 10:12:00,2,349.275,1,127,265,349.275,1.0
17159,2011-06-21 09:49:00,2011-06-21 09:49:00,1,528.45,0,0,76,528.45,2.0
17160,2011-04-12 12:00:00,2011-08-22 13:32:00,5,600.2360000000001,4,132,146,600.2360000000001,1.0
17162,2011-02-07 12:27:00,2011-07-31 16:04:00,9,162.6288888888889,8,174,210,162.6288888888889,1.0
17164,2011-03-11 14:26:00,2011-07-11 12:47:00,3,423.47333333333336,2,121,178,423.47333333333336,4.0
17165,2011-02-28 16:39:00,2011-02-28 16:39:00,1,158.68,0,0,189,158.68,0.0
17166,2011-05-20 08:18:00,2011-05-20 08:18:00,1,127.59,0,0,109,127.59,1.0
17169,2011-06-09 13:16:00,2011-06-09 13:16:00,1,308.68,0,0,88,308.68,1.0
17171,2011-02-23 16:37:00,2011-02-23 16:37:00,1,224.91,0,0,194,224.91,0.0
17173,2011-07-31 15:26:00,2011-08-15 10:28:00,2,480.63,1,14,36,480.63,6.0
17174,2011-05-06 11:47:00,2011-05-06 11:47:00,1,59.9,0,0,122,59.9,0.0
17175,2011-02-16 14:56:00,2011-07-21 18:08:00,3,377.54333333333335,2,155,201,377.54333333333335,1.0
17176,2011-05-22 12:41:00,2011-05-22 12:41:00,1,306.13,0,0,106,306.13,0.0
17179,2010-12-13 14:24:00,2011-06-14 16:48:00,3,237.26333333333332,2,183,266,237.26333333333332,0.0
17180,2011-01-27 18:05:00,2011-04-12 16:20:00,3,188.28666666666666,2,74,221,188.28666666666666,1.0
17181,2010-12-01 12:38:00,2010-12-01 12:38:00,1,155.52,0,0,278,155.52,1.0
17183,2011-08-26 15:25:00,2011-08-26 15:25:00,1,329.67,0,0,10,329.67,5.0
17187,2011-04-27 12:39:00,2011-04-27 12:39:00,1,203.95,0,0,131,203.95,0.0
17188,2010-12-12 12:56:00,2011-06-28 14:51:00,5,363.01800000000003,4,198,267,363.01800000000003,2.0
17189,2010-12-15 17:28:00,2011-08-25 19:39:00,2,192.2,1,253,264,192.2,0.0
17190,2011-05-16 15:29:00,2011-05-16 15:29:00,1,195.0,0,0,112,195.0,1.0
17191,2010-12-06 14:36:00,2011-06-01 12:13:00,5,235.14000000000001,4,176,273,235.14000000000001,2.0
17193,2011-06-16 10:04:00,2011-06-16 10:23:00,2,224.28000000000003,1,0,81,224.28000000000003,5.0
17194,2010-12-14 12:06:00,2011-03-11 12:05:00,2,131.31,1,86,265,131.31,0.0
17198,2010-12-03 14:54:00,2010-12-09 13:34:00,2,260.83,1,5,276,260.83,1.0
17204,2011-03-21 12:42:00,2011-06-17 14:46:00,4,391.14000000000004,3,88,168,391.14000000000004,0.0
17211,2010-12-05 12:44:00,2011-06-12 13:21:00,6,244.14833333333334,5,189,274,244.14833333333334,2.0
17212,2011-03-31 19:42:00,2011-03-31 19:42:00,1,226.85,0,0,158,226.85,0.0
17213,2010-12-08 13:03:00,2011-07-21 15:47:00,5,356.00200000000007,4,225,271,356.00200000000007,2.0
17214,2010-12-15 15:14:00,2011-04-04 16:28:00,4,153.41750000000002,3,110,264,153.41750000000002,2.0
17217,2011-04-19 17:19:00,2011-04-19 17:19:00,1,113.5,0,0,139,113.5,0.0
17218,2010-12-06 15:25:00,2011-05-09 16:59:00,5,189.716,4,154,273,189.716,5.0
17220,2010-12-10 14:54:00,2011-09-01 15:59:00,10,229.498,9,265,269,229.498,4.0
17223,2010-12-06 14:08:00,2011-02-02 15:57:00,2,213.395,1,58,273,213.395,0.0
17226,2011-02-04 11:52:00,2011-02-04 11:52:00,1,393.49,0,0,213,393.49,0.0
17227,2010-12-06 11:16:00,2011-06-20 10:13:00,3,157.91666666666666,2,195,273,157.91666666666666,3.0
17228,2010-12-02 16:00:00,2011-05-16 10:40:00,4,171.89499999999998,3,164,277,171.89499999999998,4.0
17229,2011-07-20 12:38:00,2011-09-04 13:56:00,2,159.38,1,46,47,159.38,0.0
17230,2010-12-15 11:22:00,2011-03-20 16:12:00,8,454.80125,7,95,264,454.80125,0.0
17231,2010-12-13 14:16:00,2011-08-05 16:19:00,7,276.96,6,235,266,276.96,3.0
17234,2011-06-10 11:20:00,2011-06-10 11:20:00,1,149.89000000000001,0,0,87,149.89000000000001,0.0
17235,2010-12-02 13:38:00,2010-12-02 13:38:00,1,341.9,0,0,277,341.9,1.0
17236,2010-12-12 11:49:00,2011-06-13 15:47:00,5,139.546,4,183,267,139.546,1.0
17238,2010-12-03 15:05:00,2011-07-26 15:42:00,11,178.17454545454547,10,235,276,178.17454545454547,6.0
17239,2011-01-31 09:41:00,2011-01-31 09:41:00,1,382.5,0,0,217,382.5,0.0
17242,2011-06-12 13:04:00,2011-08-23 14:55:00,2,567.52,1,72,85,567.52,0.0
17243,2010-12-05 10:03:00,2011-08-18 13:01:00,15,267.5113333333333,14,256,274,267.5113333333333,11.0
17245,2011-05-19 10:43:00,2011-05-19 10:43:00,1,171.45,0,0,109,171.45,0.0
17248,2011-08-11 13:34:00,2011-08-11 13:34:00,1,318.65,0,0,25,318.65,0.0
17250,2011-03-23 16:45:00,2011-03-23 16:45:00,1,162.65,0,0,166,162.65,1.0
17251,2010-12-12 11:06:00,2010-12-12 11:06:00,1,283.28000000000003,0,0,267,283.28000000000003,0.0
17252,2011-06-06 16:41:00,2011-08-15 09:45:00,2,176.92999999999998,1,69,91,176.92999999999998,0.0
17255,2011-02-13 15:18:00,2011-02-13 15:18:00,1,112.46,0,0,204,112.46,1.0
17256,2011-01-31 14:53:00,2011-08-24 13:30:00,2,120.0,1,204,217,120.0,0.0
17259,2010-12-06 12:55:00,2011-07-14 15:01:00,2,301.685,1,220,273,301.685,0.0
17262,2010-12-08 13:30:00,2011-04-26 15:58:00,4,238.84,3,139,271,238.84,1.0
17263,2011-05-15 14:32:00,2011-05-15 14:32:00,1,63.440000000000005,0,0,113,63.440000000000005,0.0
17265,2011-06-12 12:00:00,2011-07-24 10:49:00,2,281.45000000000005,1,41,85,281.45000000000005,0.0
17266,2011-07-15 11:57:00,2011-07-15 11:57:00,1,113.06,0,0,52,113.06,2.0
17267,2011-08-04 17:19:00,2011-08-04 17:22:00,2,158.81,1,0,32,158.81,0.0
17268,2011-04-08 13:20:00,2011-08-24 10:06:00,4,190.91,3,137,150,190.91,0.0
17272,2011-03-22 12:05:00,2011-05-24 13:46:00,2,704.72,1,63,167,704.72,2.0
17277,2011-01-21 12:37:00,2011-04-26 12:47:00,2,532.675,1,95,227,532.675,0.0
17278,2011-04-12 13:10:00,2011-04-12 13:10:00,1,246.04,0,0,146,246.04,0.0
17282,2011-02-13 11:36:00,2011-08-01 14:29:00,3,567.8033333333334,2,169,204,567.8033333333334,0.0
17284,2011-01-07 14:31:00,2011-08-11 12:00:00,5,298.828,4,215,241,298.828,1.0
17287,2010-12-02 12:22:00,2011-07-19 14:59:00,5,140.482,4,229,277,140.482,2.0
17288,2010-12-16 13:33:00,2011-05-16 14:32:00,5,132.74,4,151,263,132.74,2.0
17289,2011-06-12 13:51:00,2011-06-12 13:51:00,1,167.35999999999999,0,0,85,167.35999999999999,2.0
17291,2011-02-04 13:04:00,2011-02-04 13:04:00,1,550.8000000000001,0,0,213,550.8000000000001,0.0
17293,2010-12-13 14:55:00,2011-08-12 14:03:00,5,173.406,4,241,266,173.406,4.0
